dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.913115,tcp,http,SH,87,0,10827.0,0.0,95.27825082273316,0,0,94857.71233634316,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,124,0,80.0,0.0,51,51,51,51,1,51,0,0,51,52,1,0,Fuzzers,1
0.499519,unknown_transport,,OTH,2,0,0.0,0.0,4.003851705340538,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,,,1,1,1,1,1,1,0,0,51,53,1,0,Fuzzers,1
0.783276,tcp,http,SH,107,0,13559.0,0.0,136.60574305864088,0,0,138485.0295425878,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,126,0,100.0,0.0,52,52,52,52,1,52,0,0,52,54,1,0,Fuzzers,1
0.145404,tcp,http,SH,6,0,135.0,0.0,41.26433935792688,0,0,7427.581084426838,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,22,0,1.0,0.0,53,53,53,53,1,53,0,0,53,55,1,0,Fuzzers,1
0.923922,tcp,http,SH,108,0,13521.0,0.0,116.89298447271524,0,0,117074.81800411725,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,100.0,0.0,54,54,54,54,1,54,0,0,54,56,1,0,Fuzzers,1
0.41052,udp,dns,S0,2,0,56.0,0.0,4.871869823638312,0,0,1091.298840494982,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,28,0,,,1,4,1,1,1,1,0,0,54,57,1,0,Fuzzers,1
0.704639,tcp,http,SH,105,0,13574.0,0.0,149.0124730535778,0,0,154110.11879842018,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,129,0,100.0,0.0,55,55,55,55,1,55,0,0,55,58,1,0,Fuzzers,1
0.715467,tcp,http,SH,106,0,13500.0,0.0,148.1549812919394,0,0,150950.3582974477,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,127,0,100.0,0.0,56,56,56,56,1,56,0,0,56,59,1,0,Fuzzers,1
0.795347,tcp,http,SH,106,0,13486.0,0.0,133.27516165899914,0,0,135648.96831194434,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,127,0,100.0,0.0,57,57,57,57,1,57,0,0,57,60,1,0,Fuzzers,1
0.093004,tcp,http,SH,6,0,131.0,0.0,64.51335426433272,0,0,11268.33254483678,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,21,0,1.0,0.0,58,58,58,58,1,58,0,0,58,61,1,0,Fuzzers,1
0.625477,tcp,http,SH,83,0,10532.0,0.0,132.6987243335886,0,0,134706.79177651618,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,126,0,30.0,0.0,59,59,59,59,1,59,0,0,59,62,1,0,Fuzzers,1
0.96639,tcp,http,SH,108,0,13525.0,0.0,111.75612330425604,0,0,111963.07908815282,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,100.0,0.0,60,60,60,60,1,60,0,0,60,63,1,0,Fuzzers,1
0.869391,tcp,http,SH,108,0,13535.0,0.0,124.22488845640224,0,0,124546.95298202996,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,100.0,0.0,61,61,61,61,1,61,0,0,61,64,1,0,Fuzzers,1
1.01765,tcp,http,SH,106,0,13521.0,0.0,104.16154866604433,0,0,106291.94713310078,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,127,0,100.0,0.0,62,62,62,62,1,62,0,0,62,65,1,0,Fuzzers,1
0.801903,tcp,http,SH,105,0,13584.0,0.0,130.9385299718295,0,0,135517.6374199872,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,129,0,100.0,0.0,63,63,63,63,1,63,0,0,63,66,1,0,Fuzzers,1
0.841535,tcp,http,SH,92,0,11637.0,0.0,109.32403286850814,0,0,110626.4148252895,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,126,0,84.0,0.0,64,64,64,64,1,64,0,0,64,67,1,0,Fuzzers,1
0.77207,tcp,http,SH,85,0,10912.0,0.0,110.09364435867214,0,0,113067.46797570169,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,128,0,80.0,0.0,65,65,65,65,1,65,0,0,65,68,1,0,Fuzzers,1
0.870588,tcp,http,SH,92,0,11445.0,0.0,105.67570423667682,0,0,105170.29869467532,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,124,0,84.0,0.0,66,66,66,66,1,66,0,0,66,69,1,0,Fuzzers,1
0.927028,tcp,http,SH,72,0,8582.0,0.0,77.6675569669956,0,0,74060.33043230625,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,119,0,30.0,0.0,67,67,67,67,1,67,0,0,67,70,1,0,Fuzzers,1
1.116194,tcp,http,SH,107,0,13572.0,0.0,95.86147210968704,0,0,97273.4130446858,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,126,0,100.0,0.0,68,68,68,68,1,68,0,0,68,71,1,0,Fuzzers,1
