dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.035309,tcp,ftp,SH,13,1,99.0,0.0,396.49947605426377,0,0,22430.54178821264,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,,,12,54,58,12,1,58,1,12,24,58,1,0,Normal,0
0.009852,tcp,,SH,55,0,68461.0,0.0,5582.622817701989,0,0,55591555.01421031,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1244,0,,,1,55,59,1,1,59,0,12,24,59,1,0,Normal,0
0.0052,tcp,,SH,27,4,0.0,53862.0,5961.538461538462,0,0,0.0,82864615.38461539,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,13465,,,1,56,60,1,1,60,0,12,24,60,1,0,Normal,0
0.015768,tcp,http,SH,13,0,1597.0,0.0,824.4545915778792,0,0,810248.6047691527,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,122,0,2.0,0.0,25,57,61,25,1,61,0,12,25,61,1,0,Normal,0
0.017048,tcp,http,SH,13,0,1392.0,0.0,762.5527921163773,0,0,653214.4533083059,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,107,0,2.0,0.0,26,58,62,26,1,62,0,12,26,62,1,0,Normal,0
0.025088,tcp,http,SH,13,0,1392.0,0.0,518.1760204081633,0,0,443877.55102040817,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,107,0,2.0,0.0,27,59,63,27,1,63,0,12,27,63,1,0,Normal,0
3.072168,udp,,S0,4,0,680.0,0.0,1.302012129544999,0,0,1770.7364961811984,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,170,0,,,3,6,5,3,1,5,0,12,27,5,1,0,Normal,0
0.06662,tcp,ftp,SH,13,0,99.0,0.0,195.13659561693183,0,0,11888.321825277695,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,,,13,60,64,13,1,64,1,13,27,64,1,0,Normal,0
0.026535,tcp,,SH,80,0,102692.0,0.0,3014.8859996231395,0,0,30960467.30732994,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1283,0,,,1,61,65,1,1,65,0,13,27,65,1,0,Normal,0
0.011514,tcp,,SH,39,5,0.0,88093.0,3821.434775056453,0,0,0.0,61207573.38891784,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,17618,,,1,62,66,1,1,66,0,13,27,66,1,0,Normal,0
0.03057,tcp,http,SH,13,0,1597.0,0.0,425.2535165194635,0,0,417926.0713117435,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,122,0,2.0,0.0,28,63,67,28,1,67,0,13,28,67,1,0,Normal,0
0.021118,tcp,http,SH,13,0,1627.0,0.0,615.5885974050573,0,0,616346.2449095558,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,2.0,0.0,29,64,68,29,1,68,0,13,29,68,1,0,Normal,0
0.028471,tcp,http,SH,13,0,1627.0,0.0,456.6049664570967,0,0,457166.9418004285,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,2.0,0.0,30,65,69,30,1,69,0,13,30,69,1,0,Normal,0
0.045051,tcp,http,SH,13,0,1627.0,0.0,288.5618521231493,0,0,288917.0051719163,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,2.0,0.0,31,66,70,31,1,70,0,13,31,70,1,0,Normal,0
0.052381,tcp,ftp,SH,13,1,99.0,0.0,267.2724842977416,0,0,15119.98625455795,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,,,14,67,71,14,1,71,1,14,31,71,1,0,Normal,0
0.023142,tcp,,SH,77,0,98543.0,0.0,3327.2837265577737,0,0,34065508.599083915,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1279,0,,,1,68,72,1,1,72,0,14,31,72,1,0,Normal,0
0.008616,tcp,,SH,38,5,0.0,83944.0,4990.714948932219,0,0,0.0,77942432.68337975,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,16788,,,1,69,73,1,1,73,0,14,31,73,1,0,Normal,0
0.033105,tcp,http,SH,13,0,1627.0,0.0,392.6899259930524,0,0,393173.2366711977,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,2.0,0.0,32,70,74,32,1,74,0,14,32,74,1,0,Normal,0
0.020046,tcp,http,SH,13,0,1597.0,0.0,648.5084306095979,0,0,637334.1314975555,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,122,0,2.0,0.0,33,71,75,33,1,75,0,14,33,75,1,0,Normal,0
0.046595,tcp,ftp,SH,13,1,99.0,0.0,300.4614228994528,0,0,16997.531924026185,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,,,15,72,76,15,1,76,1,15,33,76,1,0,Normal,0
0.017214,tcp,,SH,80,0,103729.0,0.0,4647.38003950273,0,0,48206808.41175787,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1296,0,,,1,73,77,1,1,77,0,15,33,77,1,0,Normal,0
0.009837,tcp,,SH,39,6,0.0,83290.0,4574.565416285453,0,0,0.0,67736098.40398495,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,13881,,,1,74,78,1,1,78,0,15,33,78,1,0,Normal,0
0.02124,tcp,http,SH,13,0,1597.0,0.0,612.0527306967986,0,0,601506.5913370999,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,122,0,2.0,0.0,34,75,79,34,1,79,0,15,34,79,1,0,Normal,0
0.034441,tcp,http,SH,13,0,1392.0,0.0,377.4571005487646,0,0,323335.55936238787,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,107,0,2.0,0.0,35,76,80,35,1,80,0,15,35,80,1,0,Normal,0
0.036396,tcp,ftp,SH,13,0,99.0,0.0,357.1821079239477,0,0,21760.633036597428,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,,,16,77,81,16,1,81,1,16,35,81,1,0,Normal,0
0.006025,tcp,,SH,14,0,13484.0,0.0,2323.6514522821576,0,0,17904066.390041493,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,963,0,,,1,78,82,1,1,82,0,16,35,82,1,0,Normal,0
0.004967,tcp,,SH,9,1,0.0,0.0,2013.28769881216,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,,,1,79,83,1,1,83,0,16,35,83,1,0,Normal,0
0.028985,tcp,http,SH,13,0,1392.0,0.0,448.5078488873555,0,0,384198.72347766085,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,107,0,2.0,0.0,36,80,84,36,1,84,0,16,36,84,1,0,Normal,0
0.041321,tcp,ftp,SH,13,0,99.0,0.0,314.61000459814625,0,0,19167.009510902448,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,,,17,81,85,17,1,85,1,17,36,85,1,0,Normal,0
0.014461,tcp,,SH,48,0,59126.0,0.0,3319.2725261046958,0,0,32709217.896411035,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1231,0,,,1,82,86,1,1,86,0,17,36,86,1,0,Normal,0
0.006313,tcp,,SH,24,4,0.0,44527.0,4435.292254078885,0,0,0.0,56425788.05639157,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,11131,,,1,83,87,1,1,87,0,17,36,87,1,0,Normal,0
0.027501,tcp,http,SH,13,0,1627.0,0.0,472.7100832696993,0,0,473291.880295262,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,2.0,0.0,37,84,88,37,1,88,0,17,37,88,1,0,Normal,0
3.080586,udp,,S0,4,0,680.0,0.0,1.2984542551319782,0,0,1765.8977869794903,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,170,0,,,4,7,6,4,1,6,0,17,37,6,1,0,Normal,0
0.423548,udp,dns,S0,2,0,56.0,0.0,4.722014978231512,0,0,1057.7313551238583,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,28,0,,,1,8,1,1,1,1,0,17,37,1,1,0,Normal,0
0.041217,tcp,ftp,SH,13,1,99.0,0.0,339.6656719314846,0,0,19215.372297838272,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,,,18,85,89,18,1,89,1,18,37,89,1,0,Normal,0
0.008655,tcp,,SH,32,0,37342.0,0.0,3697.284806470248,0,0,34516002.310803,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1166,0,,,1,86,90,1,1,90,0,18,37,90,1,0,Normal,0
0.006985,tcp,,SH,16,2,0.0,16903.0,2576.950608446672,0,0,0.0,19359198.28203293,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,8451,,,1,87,91,1,1,91,0,18,37,91,1,0,Normal,0
