ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,dns_query,attack_cat,label,rate,sload,dload,smean,dmean,is_sm_ips_ports,is_ftp_login,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_state_ttl,ct_ftp_cmd,ct_flw_http_mthd
1761330331.896378,Czwj9f33MbK66M407i,192.168.255.112,62307,192.168.255.221,80,tcp,,2.999764,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.000078672855598,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.896378,CUFbfF27212E7BlSZ8,192.168.255.112,62308,192.168.255.221,80,tcp,,3.000643,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9997857125956003,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.896684,CJnXwcBeXSRpa6SVj,192.168.255.112,62309,192.168.255.221,80,tcp,,3.000337,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998876792840271,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.89697,CIbyf82UFg0pussC86,192.168.255.112,62310,192.168.255.221,80,tcp,,3.000051,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9999830002889951,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.89715,CBb6rx3M1LDlUAnPij,192.168.255.112,62311,192.168.255.221,80,tcp,,3.001903,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9993660687903639,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.897731,Cs1b5xnvQmeiBx2y7,192.168.255.112,62313,192.168.255.221,80,tcp,,3.000333,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998890123196326,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.897731,C8JG0S3pIIUHqbxnh5,192.168.255.112,62312,192.168.255.221,80,tcp,,2.99929,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.000236722691037,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.89792,Cpfevv1adWhyjQqOo4,192.168.255.112,62314,192.168.255.221,80,tcp,,3.001133,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9996224759115975,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.898217,C9nDjAj5rjhcT6bI3,192.168.255.112,62315,192.168.255.221,80,tcp,,2.999847,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0000510026011327,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.898577,Ce2nKH37nNvgh9doae,192.168.255.112,62316,192.168.255.221,80,tcp,,2.999487,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.000171029246001,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.89886,CRsqDGbCq6XFltg4h,192.168.255.112,62317,192.168.255.221,80,tcp,,3.000193,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9999356708051782,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.899384,CvvRKE7wnnkCh05H6,192.168.255.112,62318,192.168.255.221,80,tcp,,2.999669,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.000110345508121,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.899771,CkKLZo28qpdnC2czy6,192.168.255.112,62319,192.168.255.221,80,tcp,,2.999282,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0002393906274902,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.899771,CPJL6t2znSZXzXNU7e,192.168.255.112,62320,192.168.255.221,80,tcp,,3.000238,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9999206729599452,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.900044,CWeC6V3wm8pxSluNRj,192.168.255.112,62322,192.168.255.221,80,tcp,,2.999965,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0000116668027794,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.900329,CkE7Ai4Uf7thbyHNsd,192.168.255.112,62323,192.168.255.221,80,tcp,,2.99968,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0001066780456582,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.900614,Cv3IxrmeH00QRembe,192.168.255.112,62324,192.168.255.221,80,tcp,,2.999395,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0002017073443146,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.901053,C3oerc4ElU0wU7TUd6,192.168.255.112,62325,192.168.255.221,80,tcp,,3.00066,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9997800483893544,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.901268,C8Za6y4AxsmfkOVv47,192.168.255.112,62326,192.168.255.221,80,tcp,,3.000445,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998516886661811,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.901518,CFau1fG4gqKVpc4Li,192.168.255.112,62327,192.168.255.221,80,tcp,,3.001784,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9994056867516118,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.901769,CQAWFp2HLqZULtBSMi,192.168.255.112,62328,192.168.255.221,80,tcp,,2.999944,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0000186670151177,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.90206,C3cqjjwKMgGWox55,192.168.255.112,62329,192.168.255.221,80,tcp,,2.999653,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0001156800469921,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.902315,Cmr85O1c8vBGDsldT4,192.168.255.112,62330,192.168.255.221,80,tcp,,3.000987,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9996711082054005,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.90258,C6ONKC357UI1JPSNq3,192.168.255.112,62331,192.168.255.221,80,tcp,,2.999133,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0002890835451446,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.902847,CnK7ll1DAR6solbPOl,192.168.255.112,62332,192.168.255.221,80,tcp,,2.999756,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0000813399489825,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.903654,CUqKtL2jF9iWBDYVni,192.168.255.112,62333,192.168.255.221,80,tcp,,2.999648,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.00011734710206,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.903654,Cdnklm1ATnJ8BMvCk1,192.168.255.112,62334,192.168.255.221,80,tcp,,2.998949,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0003504561097905,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.903954,Cdhsqm3pgxLzdBqP01,192.168.255.112,62336,192.168.255.221,80,tcp,,3.001605,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9994652860719515,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.903954,CnVGjB4UNF0eAypAbc,192.168.255.112,62335,192.168.255.221,80,tcp,,3.001605,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9994652860719515,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.904333,CXfONk1mTGv35HApe8,192.168.255.112,62337,192.168.255.221,80,tcp,,3.001226,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9995915002735549,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.904594,Ccrx0u4GFNzuuv6fS2,192.168.255.112,62338,192.168.255.221,80,tcp,,2.999995,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0000016666694445,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.904908,CAlQbY2l3hWTTYkAE,192.168.255.112,62339,192.168.255.221,80,tcp,,3.000651,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.999783047078784,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.905044,Cvu3Nd4VarZ6cI4Teb,192.168.255.112,62340,192.168.255.221,80,tcp,,2.999545,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0001516896729337,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.905324,Co7GkU1VPtBk59dc8f,192.168.255.112,62341,192.168.255.221,80,tcp,,3.000235,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9999216728022972,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.905597,Ci1zWv2clv0GHU38fj,192.168.255.112,62342,192.168.255.221,80,tcp,,2.999962,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0000126668271132,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.905878,CQyExv2DjxtFBNyap6,192.168.255.112,62343,192.168.255.221,80,tcp,,3.000512,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998293624554743,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.906627,CDiFG23LmFugLr8Er1,192.168.255.112,62344,192.168.255.221,80,tcp,,3.001245,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9995851721535562,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.906627,Cgler33toBMpMTYit6,192.168.255.112,62345,192.168.255.221,80,tcp,,2.998932,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.000356126781134,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.90698,CC5gU6xeInBVSgvL2,192.168.255.112,62347,192.168.255.221,80,tcp,,3.00036,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998800143982721,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.90698,CLzvkkMkiKVAgjWf,192.168.255.112,62346,192.168.255.221,80,tcp,,3.00036,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998800143982721,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.907461,CjuaeArR4OI9du6R3,192.168.255.112,62348,192.168.255.221,80,tcp,,2.999879,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0000403349601767,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.907823,C65evG1NrmWnkf3gZ1,192.168.255.112,62349,192.168.255.221,80,tcp,,3.000694,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9997687201694008,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.908186,C0dVOR242SnACy97ab,192.168.255.112,62350,192.168.255.221,80,tcp,,3.000331,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998896788387681,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.908186,Ck3pd02B4Tl8VteWyd,192.168.255.112,62351,192.168.255.221,80,tcp,,3.000331,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998896788387681,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.908467,CNrwXB3Zn2QtE9PWWk,192.168.255.112,62352,192.168.255.221,80,tcp,,3.00136,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.999546872084655,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.90923,CR00w728qkVlV89G8f,192.168.255.112,62354,192.168.255.221,80,tcp,,3.000597,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998010395931209,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.90923,Cs8vtw3bztAArAMT8k,192.168.255.112,62353,192.168.255.221,80,tcp,,3.000597,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998010395931209,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.909498,C2MBi58gp0Vbz4H05,192.168.255.112,62355,192.168.255.221,80,tcp,,3.00033,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998900120986691,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.909863,CzAdzD4QZQFC47op5d,192.168.255.112,62356,192.168.255.221,80,tcp,,3.00053,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998233645389315,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.909989,CNjBEt4l3WoFkUt1R1,192.168.255.112,62357,192.168.255.221,80,tcp,,3.000404,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998653514660025,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.910296,Clmd883krZWBZIfypk,192.168.255.112,62358,192.168.255.221,80,tcp,,3.000097,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9999676677120773,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.910789,CAzNIZ2i2MBui16hzf,192.168.255.112,62360,192.168.255.221,80,tcp,,3.001578,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.999474276530545,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.910789,CUsx1A1eGFQln3X2t3,192.168.255.112,62359,192.168.255.221,80,tcp,,3.001578,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.999474276530545,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.911268,CB3Ko11llZk32covV2,192.168.255.112,62361,192.168.255.221,80,tcp,,3.001099,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9996338008176339,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.911637,Cr96RL1GIoUYpxP6cg,192.168.255.112,62362,192.168.255.221,80,tcp,,3.00073,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9997567258633733,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.912046,CPQ9RO42cehH8q405,192.168.255.112,62363,192.168.255.221,80,tcp,,3.000321,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998930114477751,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.912046,Ckrjyq4toDQbA4N8Lk,192.168.255.112,62364,192.168.255.221,80,tcp,,3.000321,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998930114477751,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.912266,Ch8Qi12LYLSIp2rEii,192.168.255.112,62365,192.168.255.221,80,tcp,,3.0001,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9999666677777407,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.912809,C97c112WfhruHFeLai,192.168.255.112,62367,192.168.255.221,80,tcp,,3.000715,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9997617234559096,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.912809,CZ1o1U1r2SkZibP3cd,192.168.255.112,62366,192.168.255.221,80,tcp,,3.000714,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.999762056630522,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.913026,C3zlb638BqswjgUJwe,192.168.255.112,62368,192.168.255.221,80,tcp,,3.00148,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9995069099244372,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.913382,CBgZXv3PKcdudCZfXh,192.168.255.112,62369,192.168.255.221,80,tcp,,3.00649,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.997841336575209,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.913603,CY18lA9cXUVapjIE2,192.168.255.112,62370,192.168.255.221,80,tcp,,3.001727,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9994246645347828,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.913873,C7wAp41xz9BLaWnK8d,192.168.255.112,62371,192.168.255.221,80,tcp,,3.001457,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9995145690909449,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.914174,C6jPU3nLYeWO8EYT3,192.168.255.112,62372,192.168.255.221,80,tcp,,3.001156,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9996148150912515,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.914555,CLubvZhP7DAqp7PEj,192.168.255.112,62373,192.168.255.221,80,tcp,,3.001932,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9993564144690819,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.914922,C9BYzZ7No0Zwu2ch6,192.168.255.112,62374,192.168.255.221,80,tcp,,3.001565,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9994786053275542,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.915352,CFmyzw170VZFqIlvci,192.168.255.112,62375,192.168.255.221,80,tcp,,3.001135,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.999621809748645,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.915352,CfVyks20TYt4NhGWY4,192.168.255.112,62376,192.168.255.221,80,tcp,,3.001135,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.999621809748645,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.915572,C817XO1ZL1fGfVt0j4,192.168.255.112,62377,192.168.255.221,80,tcp,,3.000915,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9996950929966361,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.916028,CRlkg43fNcyjgKotae,192.168.255.112,62378,192.168.255.221,80,tcp,,3.000459,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998470234054189,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.916172,CWBb9144vGPRqa4YU3,192.168.255.112,62379,192.168.255.221,80,tcp,,3.000315,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998950110238425,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.916592,CXxAyn25742C4sDiI2,192.168.255.112,62380,192.168.255.221,80,tcp,,3.00328,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9989078607389253,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.916796,CumB1q8Q8OBAnZ52c,192.168.255.112,62381,192.168.255.221,80,tcp,,3.000208,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9999306714734444,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.917466,CJagt41QsQx4mJhqq7,192.168.255.112,62383,192.168.255.221,80,tcp,,2.999833,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0000556697656169,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.917466,CqiBOy41yG1zhXXZjl,192.168.255.112,62382,192.168.255.221,80,tcp,,2.999021,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0003264398615415,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.917716,C3X4rH1N8Ae8dmsvse,192.168.255.112,62384,192.168.255.221,80,tcp,,3.000909,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9996970917811903,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.918051,CcpyKZ2bd6wV8tZ3O1,192.168.255.112,62385,192.168.255.221,80,tcp,,3.000574,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998087032681081,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.91827,CkDrf52sdXu0pcEGA6,192.168.255.112,62386,192.168.255.221,80,tcp,,3.000355,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998816806677877,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.9185,C2wTWL2XPC66x1NXw5,192.168.255.112,62387,192.168.255.221,80,tcp,,3.000125,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.999958335069372,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.918767,CfJF3h26EsPiJcOw72,192.168.255.112,62388,192.168.255.221,80,tcp,,3.001105,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.999631802286158,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.919473,CYL1Om4IseS2ug0OY8,192.168.255.112,62390,192.168.255.221,80,tcp,,3.000399,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998670176866478,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.919473,CCI0YT3Ta2OsmCMHf3,192.168.255.112,62389,192.168.255.221,80,tcp,,3.000399,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9998670176866478,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.919929,CnAwBkal21BQtRlo7,192.168.255.112,62391,192.168.255.221,80,tcp,,2.999943,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0000190003610068,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.919929,C3B3Bp3GNVEmz5pDx9,192.168.255.112,62392,192.168.255.221,80,tcp,,2.999943,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0000190003610068,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.920151,CNENuV3cZFOm6A62l5,192.168.255.112,62393,192.168.255.221,80,tcp,,2.999721,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0000930086498043,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.920536,CSPmTX3pGsookFkKe9,192.168.255.112,62394,192.168.255.221,80,tcp,,3.00008,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9999733340444255,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.920741,CUltoO1Rp3cqEj6x42,192.168.255.112,62395,192.168.255.221,80,tcp,,3.003793,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9987372631869107,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.921248,CH5zTh0gOFf4lqZ98,192.168.255.112,62396,192.168.255.221,80,tcp,,2.999572,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0001426870233485,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.921248,CQFyVj2bss41h8RGO7,192.168.255.112,62397,192.168.255.221,80,tcp,,2.999572,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.0001426870233485,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.92189,CmveNXK35xxhZEi0a,192.168.255.112,62399,192.168.255.221,80,tcp,,3.000717,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9997610571073514,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.92189,C9a5a01QJcBnYexK64,192.168.255.112,62398,192.168.255.221,80,tcp,,2.99893,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,1.000356793923166,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.922143,COe0F43FrlTV5fRVWd,192.168.255.112,62400,192.168.255.221,80,tcp,,3.001187,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9996044898235266,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.922628,C0w4EY2Xb9A6VRu3Pa,192.168.255.112,62401,192.168.255.221,80,tcp,,3.000702,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9997660547431901,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.922921,Cjs8nE10GpKc3xhpp9,192.168.255.112,62402,192.168.255.221,80,tcp,,3.001613,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9994626222634297,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.922921,CgsMEsH2JuiXCTyI4,192.168.255.112,62403,192.168.255.221,80,tcp,,3.001372,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9995428757248352,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.923289,CgXTF9wNyRZzxd7eg,192.168.255.112,62404,192.168.255.221,80,tcp,,3.001003,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9996657784080856,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.923645,Ccw3mDINGFICmFKq5,192.168.255.112,62405,192.168.255.221,80,tcp,,3.000647,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.9997843798354156,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330331.923857,CwHAlS2zH1StSnrbh3,192.168.255.112,62406,192.168.255.221,80,tcp,,3.001461,0.0,0.0,S0,T,T,0,S,3,156,0,0,,6,,DoS,1,0.999513237053555,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
